timestamp,gesture_action,Latency,CPU Utilization
2026-07-07T18:29:10.193+08:00,Cursor movement,0.000182,26.0020
2026-07-07T18:29:14.623+08:00,Left-click,0.000127,37.2292
2026-07-07T18:29:15.284+08:00,Cursor movement,0.000098,42.9412
2026-07-07T18:29:15.615+08:00,Right-click,0.000164,34.4928
2026-07-07T18:29:16.092+08:00,Cursor movement,0.000083,26.7223
2026-07-07T18:29:16.539+08:00,Double click,0.000079,26.8398
2026-07-07T18:29:17.349+08:00,Cursor movement,0.000130,22.2089
2026-07-07T18:29:18.892+08:00,Drag and drop,0.000044,25.8065
2026-07-07T18:29:31.059+08:00,Launch Voice Assistant,0.000100,26.5495
2026-07-13T14:02:38.008+08:00,Cursor movement,0.000065,12.3328
2026-07-13T14:02:41.840+08:00,Left-click,0.000070,11.7886
2026-07-13T14:02:42.560+08:00,Cursor movement,0.000074,14.2271
2026-07-13T14:02:47.895+08:00,Left-click,0.000074,12.6139
2026-07-13T14:02:48.637+08:00,Cursor movement,0.000079,17.2142
2026-07-13T14:02:53.068+08:00,Pinch gestures,0.000097,13.4620
2026-07-13T14:02:55.449+08:00,Cursor movement,0.000082,17.6832
2026-07-13T14:02:56.049+08:00,Pinch gestures,0.000136,23.6422
2026-07-13T14:02:56.243+08:00,Cursor movement,0.000077,26.4865
2026-07-13T14:02:56.667+08:00,Pinch gestures,0.000118,17.5799
2026-07-13T14:02:57.463+08:00,Cursor movement,0.000074,15.3465
2026-07-13T14:02:58.640+08:00,Pinch gestures,0.000119,13.1732
2026-07-13T14:02:58.685+08:00,Cursor movement,0.000067,21.7391
2026-07-13T14:02:59.822+08:00,Pinch gestures,0.000147,20.7770
2026-07-13T14:02:59.908+08:00,Cursor movement,0.000070,12.9870
2026-07-13T14:03:00.097+08:00,Pinch gestures,0.000117,20.5405
2026-07-13T14:03:00.183+08:00,Cursor movement,0.000064,16.6667
2026-07-13T14:03:05.055+08:00,Left-click,0.000061,13.6910
2026-07-13T14:03:05.669+08:00,Cursor movement,0.000076,26.4151
2026-07-13T14:03:06.027+08:00,Pinch gestures,0.000121,14.7945
2026-07-13T14:03:06.071+08:00,Cursor movement,0.000071,17.6471
2026-07-13T14:03:09.867+08:00,Left-click,0.000072,20.3647
2026-07-13T14:03:10.774+08:00,Cursor movement,0.000057,39.8727
2026-07-13T14:03:12.126+08:00,Pinch gestures,0.000102,20.3744
2026-07-13T14:03:13.921+08:00,Cursor movement,0.000080,20.2477
2026-07-13T14:03:29.570+08:00,Left-click,0.000065,15.6033
2026-07-13T14:03:30.297+08:00,Cursor movement,0.000140,34.8806
2026-07-13T14:03:31.793+08:00,Left-click,0.000081,16.2549
2026-07-13T14:03:32.454+08:00,Cursor movement,0.000064,19.5652
2026-07-13T14:03:33.749+08:00,Pinch gestures,0.000110,14.2750
2026-07-13T14:03:33.896+08:00,Right-click,0.000063,11.9403
2026-07-13T14:03:34.596+08:00,Zoom gestures,0.000130,14.5070
2026-07-13T14:03:36.808+08:00,Right-click,0.000134,18.4406
2026-07-13T14:03:38.290+08:00,Pinch gestures,0.000080,14.8246
2026-07-13T14:03:43.546+08:00,Zoom gestures,0.000118,20.0776
2026-07-13T14:03:45.329+08:00,Right-click,0.000123,20.1087
2026-07-13T14:03:46.151+08:00,Zoom gestures,0.000125,15.0296
2026-07-13T14:03:50.191+08:00,Right-click,0.000130,24.8921
2026-07-13T14:03:51.318+08:00,Zoom gestures,0.000128,12.0629
2026-07-13T14:03:54.103+08:00,Right-click,0.000203,20.5146
2026-07-13T14:03:56.626+08:00,Launch Voice Assistant,0.000071,13.3077
2026-07-13T14:06:22.164+08:00,Cursor movement,0.000077,12.5737
2026-07-13T14:06:35.744+08:00,Cursor movement,0.000070,15.4201
2026-07-13T14:06:36.167+08:00,Left-click,0.000070,16.8618
2026-07-13T14:06:36.633+08:00,Cursor movement,0.000070,12.3457
2026-07-13T14:06:36.978+08:00,Right-click,0.000063,16.5242
2026-07-13T14:06:37.492+08:00,Cursor movement,0.000236,13.9165
2026-07-13T14:06:37.833+08:00,Double click,0.000095,10.8824
2026-07-13T14:06:43.112+08:00,Pinch gestures,0.000086,13.7748
2026-07-13T14:06:48.220+08:00,Drag and drop,0.000098,17.0048
2026-07-13T14:06:54.005+08:00,Zoom gestures,0.000141,17.5518
2026-07-13T14:06:54.990+08:00,Right-click,0.000144,12.8180
2026-07-13T14:07:01.014+08:00,Left-click,0.000071,18.9041
2026-07-13T14:07:17.473+08:00,Drag and drop,0.000064,11.3265
2026-07-13T14:07:24.241+08:00,Right-click,0.000085,12.1882
2026-07-13T14:07:32.070+08:00,Zoom gestures,0.000118,11.6279
2026-07-13T14:07:32.971+08:00,Right-click,0.000112,12.1681
2026-07-13T14:07:40.303+08:00,Pinch gestures,0.000073,18.0776
2026-07-13T14:07:56.992+08:00,Cursor movement,0.000071,14.0510
2026-07-13T14:08:04.060+08:00,Launch Voice Assistant,0.000071,12.4876
2026-07-13T14:08:17.884+08:00,Zoom gestures,0.000116,11.4656
2026-07-13T14:08:18.479+08:00,Right-click,0.000114,11.6013
2026-07-13T14:08:27.954+08:00,Right-click,0.000062,12.3421
2026-07-13T14:08:30.023+08:00,Cursor movement,0.000075,11.3787
2026-07-13T14:08:31.771+08:00,Left-click,0.000062,11.6704
2026-07-13T14:08:41.816+08:00,Zoom gestures,0.000118,11.2651
2026-07-13T14:08:42.616+08:00,Right-click,0.000113,11.2195
2026-07-13T14:14:20.485+08:00,Cursor movement,0.000073,20.1905
2026-07-13T14:14:24.981+08:00,Left-click,0.000062,16.3389
2026-07-13T14:14:34.816+08:00,Drag and drop,0.000071,11.2043
2026-07-13T14:14:46.502+08:00,Left-click,0.000127,14.8325
2026-07-13T14:15:03.623+08:00,Right-click,0.000062,12.7118
2026-07-13T14:15:08.875+08:00,Cursor movement,0.000048,21.2925
2026-07-13T14:15:15.643+08:00,Drag and drop,0.000067,16.7276
2026-07-13T14:15:25.442+08:00,Right-click,0.000060,11.4890
2026-07-13T14:15:31.181+08:00,Left-click,0.000061,16.1672
2026-07-13T14:15:36.364+08:00,Pinch gestures,0.000068,11.4695
2026-07-13T15:18:03.942+08:00,Cursor movement,0.000196,13.7492
2026-07-13T15:18:08.414+08:00,Left-click,0.000067,12.2191
2026-07-13T15:18:13.415+08:00,Right-click,0.000064,12.9048
2026-07-13T15:18:18.056+08:00,Left-click,0.000081,10.3182
2026-07-13T15:18:23.165+08:00,Cursor movement,0.000075,14.3872
2026-07-13T15:18:24.699+08:00,Left-click,0.000063,13.3036
2026-07-13T15:18:28.158+08:00,Pinch gestures,0.000064,15.8048
2026-07-13T15:18:33.636+08:00,Drag and drop,0.000062,17.0957
2026-07-13T15:18:35.456+08:00,Cursor movement,0.000077,12.7001
2026-07-13T15:18:37.394+08:00,Left-click,0.000063,14.2283
2026-07-13T15:18:39.916+08:00,Cursor movement,0.000068,15.0515
2026-07-13T15:18:46.477+08:00,Left-click,0.000061,15.1560
2026-07-13T15:18:49.515+08:00,Zoom gestures,0.000119,14.6226
2026-07-13T15:18:50.408+08:00,Right-click,0.000217,12.4169
2026-07-13T16:04:28.288+08:00,Cursor movement,0.000078,20.2128
2026-07-13T16:04:34.791+08:00,Pinch gestures,0.000062,23.2326
2026-07-13T16:09:27.698+08:00,Cursor movement,0.000076,17.5376
2026-07-13T17:20:25.216+08:00,Pinch gestures,0.000062,13.4243
2026-07-13T17:20:43.410+08:00,Cursor movement,0.000081,10.8761
2026-07-13T17:20:57.307+08:00,Pinch gestures,0.000063,15.1441
2026-07-13T17:20:59.053+08:00,Cursor movement,0.000073,11.9911
2026-07-13T17:21:01.758+08:00,Right-click,0.000060,13.6937
2026-07-13T17:21:02.533+08:00,Cursor movement,0.000074,12.3253
2026-07-13T17:21:07.160+08:00,Right-click,0.000064,13.3741
2026-07-13T17:21:07.630+08:00,Cursor movement,0.000073,16.7702
2026-07-13T17:21:11.403+08:00,Left-click,0.000062,13.8586
2026-07-13T17:21:11.746+08:00,Cursor movement,0.000078,15.0142
2026-07-13T17:21:15.464+08:00,Drag and drop,0.000064,15.0288
2026-07-13T17:21:16.556+08:00,Right-click,0.000059,14.6583
2026-07-13T20:03:33.278+08:00,Cursor movement,0.000143,16.9154
2026-07-13T20:03:47.313+08:00,Cursor movement,0.000122,14.8239
2026-07-13T20:03:50.944+08:00,Left-click,0.000109,13.8747
2026-07-13T20:04:49.640+08:00,Cursor movement,0.000122,12.4309
2026-07-13T20:04:52.814+08:00,Left-click,0.000109,11.2304
2026-07-13T20:04:56.855+08:00,Pinch gestures,0.000127,10.5629
2026-07-13T20:05:03.918+08:00,Drag and drop,0.000112,11.3768
2026-07-13T20:15:15.820+08:00,Cursor movement,0.000086,22.5195
2026-07-13T20:15:18.125+08:00,Left-click,0.000065,27.3038
2026-07-13T21:02:38.082+08:00,Cursor movement,0.000075,19.4066
2026-07-13T21:02:40.548+08:00,Left-click,0.000063,17.2893
2026-07-13T21:02:41.182+08:00,Cursor movement,0.000093,25.3414
2026-07-13T21:02:43.398+08:00,Pinch gestures,0.000077,23.2416
2026-07-13T21:02:44.207+08:00,Cursor movement,0.000076,29.0822
2026-07-13T21:02:44.890+08:00,Left-click,0.000105,26.2108
2026-07-13T21:02:45.436+08:00,Cursor movement,0.000081,34.6760
2026-07-13T21:02:46.998+08:00,Pinch gestures,0.000081,20.2586
2026-07-13T21:02:55.222+08:00,Launch Voice Assistant,0.000076,15.1028
2026-07-13T21:03:33.551+08:00,Right-click,0.000112,15.3698
2026-07-13T21:03:40.140+08:00,Zoom gestures,0.000121,13.2101
2026-07-13T21:03:45.143+08:00,Pinch gestures,0.000112,15.9608
2026-07-13T21:04:11.856+08:00,Drag and drop,0.000112,16.5771
2026-07-13T21:04:19.097+08:00,Cursor movement,0.000069,13.9922
2026-07-13T21:04:30.010+08:00,Left-click,0.000111,13.5569
2026-07-13T21:04:30.994+08:00,Cursor movement,0.000073,12.0758
2026-07-13T21:04:31.385+08:00,Right-click,0.000063,14.3921
2026-07-13T21:04:32.297+08:00,Cursor movement,0.000068,12.8122
2026-07-13T21:04:32.621+08:00,Double click,0.000072,11.9048
2026-07-13T21:04:33.422+08:00,Cursor movement,0.000073,20.5562
2026-07-13T21:04:35.584+08:00,Pinch gestures,0.000066,13.4917
2026-07-13T21:04:36.494+08:00,Cursor movement,0.000081,12.0521
2026-07-13T21:04:41.039+08:00,Left-click,0.000060,12.7025
2026-07-13T21:04:46.944+08:00,Cursor movement,0.000088,13.2540
2026-07-13T21:04:50.314+08:00,Double click,0.000075,13.3410
2026-07-13T21:04:50.616+08:00,Cursor movement,0.000074,10.8553
2026-07-13T21:04:53.544+08:00,Left-click,0.000080,16.2791
2026-07-13T21:04:54.225+08:00,Cursor movement,0.000078,13.8770
2026-07-13T21:04:55.444+08:00,Left-click,0.000065,14.2857
2026-07-13T21:05:04.275+08:00,Pinch gestures,0.000062,18.7066
2026-07-13T21:38:20.123+08:00,Right-click,0.000105,13.9024
2026-07-13T21:38:20.526+08:00,Drag and drop,0.000107,10.5516
2026-07-13T21:38:28.040+08:00,Drag and drop,0.000059,12.3156
2026-07-13T21:38:33.511+08:00,Right-click,0.000060,22.3476
2026-07-13T21:38:38.028+08:00,Left-click,0.000066,12.5232
2026-07-13T21:38:42.592+08:00,Cursor movement,0.000069,9.6719
2026-07-13T21:38:43.436+08:00,Left-click,0.000061,17.3318
2026-07-13T21:38:47.312+08:00,Pinch gestures,0.000062,15.6710
2026-07-13T21:38:50.826+08:00,Zoom gestures,0.000081,15.9223
2026-07-13T21:38:51.833+08:00,Right-click,0.000059,11.6211
2026-07-13T22:08:31.039+08:00,Cursor movement,0.000075,19.7931
2026-07-13T22:08:33.081+08:00,Left-click,0.000075,18.4023
2026-07-13T22:08:33.721+08:00,Cursor movement,0.000083,28.2477
2026-07-13T22:08:39.338+08:00,Pinch gestures,0.000153,22.5663
2026-07-13T22:08:50.184+08:00,Launch Voice Assistant,0.000068,17.3586
2026-07-13T22:09:56.933+08:00,Pinch gestures,0.000079,12.7748
2026-07-13T22:10:15.917+08:00,Cursor movement,0.000076,12.8076
2026-07-13T22:10:22.222+08:00,Pinch gestures,0.000061,12.0266
2026-07-13T22:10:28.985+08:00,Cursor movement,0.000074,12.7249
2026-07-13T22:10:30.506+08:00,Left-click,0.000058,11.3738
2026-07-13T22:10:31.236+08:00,Cursor movement,0.000068,12.1495
2026-07-13T22:10:31.532+08:00,Double click,0.000048,13.1579
2026-07-13T22:10:32.447+08:00,Drag and drop,0.000063,13.2632
2026-07-13T22:10:33.786+08:00,Zoom gestures,0.000120,18.0952
2026-07-13T22:10:34.407+08:00,Right-click,0.000110,13.9837
2026-07-13T22:10:48.286+08:00,Pinch gestures,0.000061,13.9654
2026-07-13T22:10:53.890+08:00,Right-click,0.000073,16.1071
2026-07-13T22:10:54.957+08:00,Pinch gestures,0.000063,13.4492
2026-07-13T22:11:06.545+08:00,Cursor movement,0.000070,18.5026
2026-07-13T22:11:07.625+08:00,Left-click,0.000070,14.5796
2026-07-13T22:11:08.265+08:00,Cursor movement,0.000074,18.2515
2026-07-13T22:11:28.112+08:00,Left-click,0.000069,12.5342
2026-07-13T22:11:28.711+08:00,Cursor movement,0.000069,13.4522
2026-07-13T22:11:46.272+08:00,Left-click,0.000063,11.1259
2026-07-13T22:11:56.193+08:00,Cursor movement,0.000069,12.8699
2026-07-13T22:12:05.230+08:00,Left-click,0.000073,14.2765
2026-07-13T22:12:20.088+08:00,Zoom gestures,0.000127,13.5831
2026-07-13T22:12:20.132+08:00,Left-click,0.000111,9.5238
2026-07-13T22:12:20.176+08:00,Double click,0.000121,19.0476
2026-07-13T22:12:36.474+08:00,Cursor movement,0.000071,14.1393
2026-07-13T22:12:38.071+08:00,Pinch gestures,0.000118,11.7827
2026-07-13T22:12:40.937+08:00,Cursor movement,0.000070,11.5750
2026-07-13T22:12:42.218+08:00,Left-click,0.000069,10.2797
2026-07-13T22:12:42.981+08:00,Cursor movement,0.000069,11.7268
2026-07-13T22:12:54.820+08:00,Pinch gestures,0.000067,12.4476
2026-07-13T22:13:07.563+08:00,Launch Voice Assistant,0.000069,14.1524
2026-07-13T22:16:56.498+08:00,Cursor movement,0.000073,14.1706
2026-07-13T22:17:01.494+08:00,Left-click,0.000073,12.2616
2026-07-13T22:17:02.136+08:00,Cursor movement,0.000073,9.0076
2026-07-13T22:17:02.446+08:00,Right-click,0.000057,10.6918
2026-07-13T22:17:03.003+08:00,Cursor movement,0.000070,14.7687
2026-07-13T22:17:07.134+08:00,Zoom gestures,0.000119,14.6324
2026-07-13T22:17:07.219+08:00,Cursor movement,0.000109,14.8148
2026-07-13T22:17:07.265+08:00,Zoom gestures,0.000121,10.5263
2026-07-13T22:17:08.249+08:00,Right-click,0.000080,10.3960
2026-07-13T22:17:08.908+08:00,Pinch gestures,0.000063,11.1614
2026-07-13T22:17:10.089+08:00,Cursor movement,0.000075,9.5925
2026-07-13T22:17:14.698+08:00,Left-click,0.000063,12.3522
2026-07-13T23:00:55.012+08:00,Cursor movement,0.000074,16.5064
2026-07-13T23:00:57.240+08:00,Pinch gestures,0.000095,25.4928
2026-07-13T23:01:05.714+08:00,Cursor movement,0.000082,25.4303
2026-07-13T23:01:06.359+08:00,Left-click,0.000045,35.3916
2026-07-13T23:01:06.903+08:00,Cursor movement,0.000088,24.5989
2026-07-13T23:01:09.960+08:00,Launch Voice Assistant,0.000073,15.6738
2026-07-13T23:02:13.101+08:00,Cursor movement,0.000071,13.3534
2026-07-13T23:02:17.365+08:00,Pinch gestures,0.000067,13.5488
2026-07-13T23:02:28.518+08:00,Cursor movement,0.000075,17.2237
2026-07-13T23:02:30.686+08:00,Left-click,0.000067,15.2481
2026-07-13T23:02:31.245+08:00,Cursor movement,0.000171,14.0598
2026-07-13T23:02:31.714+08:00,Right-click,0.000061,12.1756
2026-07-13T23:02:32.702+08:00,Cursor movement,0.000079,19.1278
2026-07-13T23:02:33.011+08:00,Double click,0.000078,22.9102
2026-07-13T23:02:33.771+08:00,Drag and drop,0.000066,15.0721
2026-07-13T23:02:35.523+08:00,Zoom gestures,0.000129,14.9528
2026-07-13T23:02:36.505+08:00,Right-click,0.000115,12.7094
2026-07-13T23:02:38.131+08:00,Pinch gestures,0.000070,12.9509
2026-07-13T23:02:48.797+08:00,Cursor movement,0.000070,11.7781
2026-07-13T23:03:01.520+08:00,Left-click,0.000072,13.7585
2026-07-13T23:03:02.146+08:00,Cursor movement,0.000078,21.8898
2026-07-13T23:03:03.819+08:00,Left-click,0.000046,16.8028
2026-07-13T23:03:17.707+08:00,Cursor movement,0.000071,12.3728
2026-07-13T23:03:23.710+08:00,Left-click,0.000073,12.7332
2026-07-13T23:03:24.394+08:00,Cursor movement,0.000075,12.1429
2026-07-13T23:03:25.288+08:00,Left-click,0.000063,11.7838
2026-07-13T23:03:47.634+08:00,Drag and drop,0.000066,13.5946
2026-07-13T23:04:51.476+08:00,Cursor movement,0.000086,18.4664
2026-07-13T23:04:53.690+08:00,Pinch gestures,0.000061,15.3205
2026-07-13T23:04:59.293+08:00,Cursor movement,0.000075,15.4073
2026-07-13T23:05:01.259+08:00,Left-click,0.000072,28.4367
2026-07-13T23:05:02.150+08:00,Cursor movement,0.000075,32.6374
2026-07-13T23:05:04.995+08:00,Left-click,0.000064,19.5355
2026-07-13T23:05:05.831+08:00,Cursor movement,0.000071,24.2839
2026-07-13T23:05:08.755+08:00,Launch Voice Assistant,0.000064,13.3599
2026-07-13T23:22:35.590+08:00,Cursor movement,0.000089,14.6830
2026-07-13T23:22:40.300+08:00,Launch Voice Assistant,0.000063,13.8539
2026-07-13T23:22:52.001+08:00,Pinch gestures,0.000083,13.0411
2026-07-13T23:22:56.127+08:00,Zoom gestures,0.000118,12.7841
2026-07-13T23:31:28.416+08:00,Zoom gestures,0.000120,14.2817
2026-07-13T23:31:29.357+08:00,Pinch gestures,0.000113,12.8017
2026-07-13T23:31:40.425+08:00,Cursor movement,0.000068,20.3833
2026-07-13T23:31:41.557+08:00,Left-click,0.000104,12.7807
2026-07-13T23:31:42.084+08:00,Cursor movement,0.000067,15.0635
2026-07-13T23:31:44.568+08:00,Pinch gestures,0.000074,16.0743
2026-07-13T23:31:44.819+08:00,Cursor movement,0.000086,10.9312
2026-07-13T23:31:45.062+08:00,Pinch gestures,0.000063,17.8423
2026-07-13T23:31:46.635+08:00,Cursor movement,0.000070,12.2753
2026-07-13T23:31:47.019+08:00,Launch Voice Assistant,0.000087,25.0646
2026-07-13T23:32:39.707+08:00,Pinch gestures,0.000068,13.5491
2026-07-13T23:32:51.251+08:00,Cursor movement,0.000076,14.6952
2026-07-13T23:32:54.800+08:00,Pinch gestures,0.000068,15.7966
2026-07-13T23:33:03.045+08:00,Cursor movement,0.000082,14.3329
2026-07-13T23:33:05.136+08:00,Left-click,0.000068,14.8718
2026-07-13T23:33:05.649+08:00,Cursor movement,0.000075,12.0527
2026-07-13T23:33:06.207+08:00,Right-click,0.000092,12.7846
2026-07-13T23:33:06.764+08:00,Cursor movement,0.000070,11.9377
2026-07-13T23:33:07.108+08:00,Double click,0.000091,19.5467
2026-07-13T23:33:07.629+08:00,Cursor movement,0.000083,13.4615
2026-07-13T23:33:07.889+08:00,Drag and drop,0.000061,11.4504
2026-07-13T23:33:12.658+08:00,Cursor movement,0.000068,11.9682
2026-07-13T23:33:23.469+08:00,Left-click,0.000064,12.4426
2026-07-13T23:33:24.113+08:00,Cursor movement,0.000068,13.2132
2026-07-13T23:33:26.268+08:00,Left-click,0.000062,12.8286
2026-07-13T23:33:28.661+08:00,Drag and drop,0.000060,14.0650
2026-07-13T23:33:42.549+08:00,Cursor movement,0.000087,13.1771
2026-07-13T23:33:51.239+08:00,Left-click,0.000068,14.2394
2026-07-13T23:34:45.905+08:00,Launch Voice Assistant,0.000065,13.2338
2026-07-13T23:35:17.199+08:00,Pinch gestures,0.000068,13.9356
2026-07-13T23:35:23.175+08:00,Cursor movement,0.000090,20.3580
2026-07-13T23:35:25.355+08:00,Left-click,0.000061,16.7413
2026-07-13T23:35:26.286+08:00,Cursor movement,0.000077,23.1884
2026-07-13T23:35:27.083+08:00,Launch Voice Assistant,0.000071,12.3596
2026-07-13T23:36:47.757+08:00,Cursor movement,0.000069,15.2746
2026-07-13T23:36:51.439+08:00,Left-click,0.000063,15.4151
2026-07-13T23:37:22.397+08:00,Cursor movement,0.000067,13.1415
2026-07-13T23:37:25.406+08:00,Left-click,0.000067,12.4064
2026-07-14T00:09:37.668+08:00,Launch Voice Assistant,0.000070,29.3659
2026-07-14T00:09:47.924+08:00,Right-click,0.000068,21.1694
2026-07-14T00:09:52.917+08:00,Pinch gestures,0.000063,12.0222
2026-07-14T00:09:57.796+08:00,Cursor movement,0.000076,16.6509
2026-07-14T00:10:02.356+08:00,Pinch gestures,0.000062,24.0741
2026-07-14T00:10:06.012+08:00,Zoom gestures,0.000194,14.8936
2026-07-14T00:10:06.764+08:00,Right-click,0.000122,18.5956
2026-07-14T00:10:19.895+08:00,Drag and drop,0.000051,18.8215
2026-07-14T00:10:27.137+08:00,Zoom gestures,0.000122,14.5938
2026-07-14T00:10:27.840+08:00,Right-click,0.000117,13.1469
2026-07-14T00:10:36.603+08:00,Pinch gestures,0.000070,13.5869
2026-07-14T00:10:41.502+08:00,Pinch gestures,0.000071,15.4031
2026-07-14T00:10:46.472+08:00,Left-click,0.000068,13.5947
2026-07-14T00:10:50.418+08:00,Right-click,0.000077,27.6106
2026-07-14T00:10:55.582+08:00,Drag and drop,0.000066,19.8541
2026-07-14T00:11:00.364+08:00,Zoom gestures,0.000114,19.5477
2026-07-14T00:11:01.644+08:00,Right-click,0.000111,18.3969
2026-07-14T00:11:06.587+08:00,Pinch gestures,0.000110,23.8690
2026-07-14T00:11:37.142+08:00,Cursor movement,0.000076,19.0801
2026-07-14T00:11:43.263+08:00,Left-click,0.000093,19.2291
2026-07-14T00:11:44.018+08:00,Cursor movement,0.000068,19.8966
2026-07-14T00:11:47.776+08:00,Cursor movement,0.000090,42.4060
2026-07-14T00:11:48.090+08:00,Right-click,0.000071,23.2026
2026-07-14T00:11:53.969+08:00,Right-click,0.000067,21.6803
2026-07-14T00:11:59.052+08:00,Pinch gestures,0.000045,28.0176
2026-07-14T00:12:03.320+08:00,Zoom gestures,0.000121,18.8825
2026-07-14T00:12:04.265+08:00,Right-click,0.000122,17.8754
2026-07-14T00:12:08.259+08:00,Pinch gestures,0.000064,14.9223
2026-07-14T00:12:12.704+08:00,Zoom gestures,0.000118,17.0297
2026-07-14T00:12:13.250+08:00,Right-click,0.000137,13.7184
2026-07-14T00:12:17.566+08:00,Cursor movement,0.000076,27.7620
2026-07-14T08:01:54.661+08:00,Cursor movement,0.000115,24.1357
2026-07-14T08:02:00.253+08:00,Left-click,0.000070,19.8261
2026-07-14T08:02:14.448+08:00,Cursor movement,0.000076,13.7469
2026-07-14T08:02:18.147+08:00,Left-click,0.000071,14.5899
2026-07-14T08:26:58.579+08:00,Cursor movement,0.000050,21.6000
2026-07-14T08:27:00.178+08:00,Left-click,0.000104,18.2371
2026-07-14T08:27:00.847+08:00,Cursor movement,0.000076,29.1304
2026-07-14T08:27:06.762+08:00,Left-click,0.000045,28.4898
2026-07-14T08:27:07.426+08:00,Cursor movement,0.000083,28.4041
2026-07-14T08:27:07.984+08:00,Left-click,0.000085,16.2257
2026-07-14T08:27:08.684+08:00,Cursor movement,0.000075,23.9945
2026-07-14T08:27:11.100+08:00,Pinch gestures,0.000066,25.4063
2026-07-14T08:27:26.352+08:00,Launch Voice Assistant,0.000074,15.7071
2026-07-14T08:28:02.739+08:00,Zoom gestures,0.000115,16.9991
2026-07-14T08:28:26.004+08:00,Cursor movement,0.000077,12.6329
2026-07-14T08:28:29.663+08:00,Pinch gestures,0.000064,12.4369
2026-07-14T08:28:40.848+08:00,Cursor movement,0.000076,11.7438
2026-07-14T08:28:48.999+08:00,Left-click,0.000061,15.0685
2026-07-14T08:28:49.741+08:00,Cursor movement,0.000092,10.6160
2026-07-14T08:28:50.311+08:00,Right-click,0.000066,10.6713
2026-07-14T08:28:50.830+08:00,Cursor movement,0.000093,11.8868
2026-07-14T08:28:51.176+08:00,Double click,0.000076,9.3750
2026-07-14T08:28:51.973+08:00,Drag and drop,0.000062,16.0099
2026-07-14T08:28:54.109+08:00,Pinch gestures,0.000072,12.5399
2026-07-14T08:29:04.277+08:00,Cursor movement,0.000076,11.9018
2026-07-14T08:29:06.895+08:00,Left-click,0.000080,13.7430
2026-07-14T08:29:07.564+08:00,Cursor movement,0.000077,14.6413
2026-07-14T08:29:12.353+08:00,Left-click,0.000065,12.8091
2026-07-14T08:29:22.203+08:00,Cursor movement,0.000101,14.4758
2026-07-14T08:29:27.729+08:00,Left-click,0.000072,14.8129
2026-07-14T08:30:04.953+08:00,Launch Voice Assistant,0.000074,14.2526
2026-07-14T08:31:31.155+08:00,Cursor movement,0.000072,13.3937
2026-07-14T08:31:33.162+08:00,Pinch gestures,0.000079,11.1919
2026-07-14T08:31:42.551+08:00,Zoom gestures,0.000123,14.6286
2026-07-14T08:31:45.309+08:00,Right-click,0.000112,13.1802
2026-07-14T08:31:49.508+08:00,Launch Voice Assistant,0.000080,16.0185
2026-07-14T08:33:41.103+08:00,Cursor movement,0.000075,10.9974
2026-07-14T08:33:52.186+08:00,Right-click,0.000076,11.5766
2026-07-14T08:33:56.575+08:00,Left-click,0.000073,13.4550
2026-07-14T08:34:01.226+08:00,Pinch gestures,0.000097,10.6238
2026-07-14T08:34:09.118+08:00,Zoom gestures,0.000137,19.3719
2026-07-14T08:34:12.901+08:00,Right-click,0.000140,14.1604
2026-07-14T08:34:15.657+08:00,Zoom gestures,0.000121,14.7887
2026-07-14T10:58:29.131+08:00,Cursor movement,0.000100,16.0572
2026-07-14T10:58:31.321+08:00,Left-click,0.000072,25.4529
2026-07-14T11:23:19.723+08:00,Pinch gestures,0.000049,28.6087
2026-07-14T11:23:25.800+08:00,Cursor movement,0.000081,39.6253
2026-07-14T11:23:27.325+08:00,Left-click,0.000074,37.6170
2026-07-14T11:23:27.960+08:00,Cursor movement,0.000091,35.7576
2026-07-14T11:23:29.302+08:00,Left-click,0.000070,22.4138
2026-07-14T11:23:32.041+08:00,Launch Voice Assistant,0.000074,32.5377
2026-07-14T11:24:25.513+08:00,Cursor movement,0.000092,19.7545
2026-07-14T11:24:28.993+08:00,Pinch gestures,0.000064,20.0670
2026-07-14T11:24:37.565+08:00,Cursor movement,0.000072,19.8864
2026-07-14T11:24:44.255+08:00,Left-click,0.000066,18.9749
2026-07-14T11:24:45.117+08:00,Cursor movement,0.000079,18.9282
2026-07-14T11:24:45.708+08:00,Right-click,0.000084,17.0530
2026-07-14T11:24:46.531+08:00,Cursor movement,0.000078,18.6401
2026-07-14T11:24:46.954+08:00,Double click,0.000103,25.2427
2026-07-14T11:24:48.060+08:00,Drag and drop,0.000071,18.5676
2026-07-14T11:24:50.071+08:00,Zoom gestures,0.000132,19.7197
2026-07-14T11:24:50.631+08:00,Right-click,0.000120,18.6207
2026-07-14T11:24:51.247+08:00,Pinch gestures,0.000068,15.8556
2026-07-14T11:25:04.352+08:00,Cursor movement,0.000052,17.6427
2026-07-14T11:25:06.540+08:00,Left-click,0.000070,18.6335
2026-07-14T11:25:07.121+08:00,Cursor movement,0.000072,24.6599
2026-07-14T11:25:15.956+08:00,Left-click,0.000072,19.6613
2026-07-14T11:25:24.857+08:00,Cursor movement,0.000079,18.8341
2026-07-14T11:25:29.582+08:00,Left-click,0.000071,19.6550
2026-07-14T11:26:09.600+08:00,Pinch gestures,0.000067,18.6613
2026-07-14T11:26:26.651+08:00,Launch Voice Assistant,0.000046,19.8983
